symbol,base_currency,base_currency_desc,close,24h_close_change|5,market_cap_calc
CRYPTO:UNMUSD,UNM,UNIUM,0.018039,2.7687574773543004,249479.37
CRYPTO:UNNUSD,UNN,UNION Protocol Governance Token,0.00013776,2.5001860257459594,84730.73888832
CRYPTO:UNORUSD,UNO,Uno Re,0.0043698,-10.179443334226102,487524.51087420003
CRYPTO:UNPUSD,UNP,UNIPOLY,0.17992,3.2591232499426317,39443861.6
CRYPTO:UNQUSD,UNQ,Unique Venture Clubs,7.0576e-05,-18.894009216589865,1566.8623634399999
CRYPTO:UOSUSD,UOS,Ultra,0.068767,-2.5272856130404064,30417598.21871393
CRYPTO:UPTOUSD,UP,TonUP,0.0091095,-0.13374699891468045,910950
CRYPTO:UPCUSD,UPC,UPCX,4.0013,-0.06743256743256555,356168783.6465799
CRYPTO:UPOUSD,UPO,UpOnly,0.017819,32.331329325317306,2027664.81551
CRYPTO:UQCUSD,UQC,Uquid Coin,3.11,-4.5543825190277465,31100000
CRYPTO:UROLUSD,URO,Urolithin A,0.0037035,-1.970417186711633,3701756.0690905983
CRYPTO:USAAUSD,USA,American Coin,1.4964e-06,-14.46849831495973,17777354.19562385
CRYPTO:USBTUSD,USBT,Universal Blockchain,0.00015679,7.284903984145432,470.37
CRYPTO:USCUSD,USC,Orby Network (USC),0.99675,0.6411550888529965,18224507.46672
CRYPTO:USD0USD,USD0,Usual Stablecoin,0.99759,0.001002435919290427,642179398.2201039
CRYPTO:USD1WUSD,USD1,World Liberty Financial USD,1.001,-0.1994216771363049,2130108460.4799998
CRYPTO:USDAUSD,USDA,USDA,1.00181,0.2160648194458277,30085993.26116
CRYPTO:USDAAUSD,USDA,USDa (Avalon Labs),0.99885,0.013018746995670114,248150418.5009826
CRYPTO:USDB2USD,USDB,USDB,1.00367,0.5278445512820622,80672343.65717447
CRYPTO:USDCUSD,USDC,USDC,0.9999,-0.0299970002999667,60796123543.31544
CRYPTO:USDDUSD,USDD,USDD,0.99995,-0.013998740113381595,353188809.6765
CRYPTO:USDEEUSD,USDE,Ethena USDe,1.0003,-0.019990004997499047,4744915854.281441
CRYPTO:USDGGUSD,USDG,Global Dollar,0.99992,0,285490990.45476514
CRYPTO:USDJUSD,USDJ,USDJ,1.1357,0.16757805609455045,10976434.183827948
CRYPTO:USDLUSD,USDL,Lift Dollar,1,-0.0099990000999889,130622122.60031173
CRYPTO:USDMMUSD,USDM,Mountain Protocol,1.0007,0.0800080008000712,152213628.0071
CRYPTO:USDPUSD,USDP,Pax Dollar,0.9999,0.0100010001000089,71312093.33224595
CRYPTO:USDQUSD,USDQ,Quantoz USDQ,0.98475,-0.024365729601317575,7858353.25275
CRYPTO:USDRSUSD,USDR,StablR USD,1.00005,0.08507656891202256,5250736.523700001
CRYPTO:USDS2USD,USDS,USDS,1.0011,0.09898911119777289,7028463698.728132
CRYPTO:USDTUSD,USDT,Tether USDt,1.0002,0.009999999999998899,150086579266.423
CRYPTO:USDTBUSD,USDTB,Ethena Labs (USDTb),1.0001,0,70440672.3629
CRYPTO:USDYOUSD,USDY,Ondo US Dollar Yield,1.0902,0.04588418830872414,583860039.8654686
CRYPTO:USDZAUSD,USDZ,Anzen Finance,0.98952,0.4446203977220757,124156135.16544
CRYPTO:USHARKUSD,USHARK,uShark,5.2997e-05,-5.3810858581350125,52997
CRYPTO:USRUSD,USR,Resolv USR,1,-0.07694075561816775,
CRYPTO:USTCUSD,USTC,TerraClassicUSD,0.013924,-1.2972283263627924,77906167.8069827
CRYPTO:USUALUSD,USUAL,Usual,0.1544,3.009073925807303,134691748.7441323
CRYPTO:UTKUSD,UTK,xMoney,0.038775,0.14713094654242662,27301948.422374997
CRYPTO:UXUSD,UX,UX Chain,0.00048298,-12.392526754942866,1924271.9778914
CRYPTO:UXLINKUSD,UXLINK,UXLINK,0.47603,-1.7620963581966465,194675672.65793002
CRYPTO:VADERAUSD,VADER,VaderAI by Virtuals,0.041017,-12.07853728591945,40883264.604720995
CRYPTO:VAIVYUSD,VAI,Vyvo AI,1.9712,0.1524235341936853,2584708.4032
CRYPTO:VAIOUSD,VAI,VAIOT,0.038133,0.2919362474356951,14283608.873121
CRYPTO:VALUSD,VAL,Validity,0.6949,1.4067653153547532,3544695.1254772726
CRYPTO:VALORUSD,VALOR,Valor Token,0.0021999,48.145670043968664,110648.6430876
CRYPTO:VALUEUSD,VALUE,Value Liquidity,0.015893,45.393834049949696,98857.28072142601
CRYPTO:VANA2USD,VANA,Vana,6.8675,5.668333974605626,206601870
CRYPTO:VANRYUSD,VANRY,Vanar Chain,0.04281,4.291103809176082,82874665.81514972
CRYPTO:VARANUSD,VARA,Vara Network,0.0067238,-6.0921787709497135,20019635.96267147
CRYPTO:VATANUSD,VATAN,Vatan,0.035813,-14.318866931432137,1018397.9121448305
CRYPTO:VATRUSD,VATR,Vatra INU,0.0012995,-31.618219705739964,
CRYPTO:VATRENIUSD,VATRENI,Croatia Football Association Fan Token,0.28499,-1.1309627059843834,423209.38622680004
CRYPTO:VCVIUSD,VC,VinuChain,0.009913,-1.2058999402033046,689422.870637
CRYPTO:VCFUSD,VCF,Valencia CF Fan Token,0.20429,0.9138510175854528,1143341.26282
CRYPTO:VCHFUSD,VCHF,VNX Swiss Franc,1.214,-0.041169205434330586,3842838.0120854797
CRYPTO:VCITYUSD,VCITY,Vcitychain,1.2198,0.5937654626422642,203401650
CRYPTO:VDAUSD,VDA,Verida,0.0055167,-6.97121465068042,1463394.5475597
CRYPTO:VDRUSD,VDR,Vodra,0.0011822,-5.127999357996949,169224.87935920001
CRYPTO:VDTUSD,VDT,Vendetta,0.0054087,-0.33720287451631853,178963.97864873527
CRYPTO:VEEZUSD,VEE,Zeeverse,0.00019319,-1.4537849418485962,
CRYPTO:VEGAUSD,VEGA,Vega Protocol,0.0054777,-0.351100600327449,339875.5804341
CRYPTO:VEILEUSD,VEIL,Veil,0.00022769,-4.410710520767438,226995.5455
CRYPTO:VELAUSD,VELA,Vela Exchange,0.0037108,1.4240030611966064,62392.804893600005
CRYPTO:VELARUSD,VELAR,Velar,0.0072911,-7.67837923393479,2513302.9267363
CRYPTO:VELOUSD,VELO,Velo,0.014424,-1.5566327575612806,106600219.98228
CRYPTO:VELODUSD,VELO,Velodrome Finance,0.070021,6.364782549254909,64083395.022731
CRYPTO:VEMPUSD,VEMP,VEMP,0.00066497,-2.3940230155002444,252688.59999999852
CRYPTO:VENOM2USD,VENOM,Venom,0.11433,-0.6259780907668218,113063140.1391
CRYPTO:VENTUSD,VENT,Vent Finance,0.00081196,-2.6850142641382786,202990
CRYPTO:VERSEUSD,VERSE,Verse,7.4896e-05,0.10960515411552658,2391045.1443327838
CRYPTO:VERTUSD,VERT,Vertus,0.00064563,-1.5987929037371278,
CRYPTO:VESUSD,VES,Vestate,0.0017309,2.888902098317778,248730.33000000002
CRYPTO:VETUSD,VET,VeChain,0.030536,-3.0855183797854124,2625639217.3808722
CRYPTO:VEURUSD,VEUR,VNX EURO,1.135,0,3215527.30069175
CRYPTO:VEXAUSD,VEX,Vexanium,0.0024409,4.608986451723545,1790747.4388111
CRYPTO:VEXTUSD,VEXT,Veloce,0.0042678,1.0417159903404667,921970.4575609262
CRYPTO:VGXUSD,VGX,VGX Token,0.0052957,-0.7919865193783996,2515986.8161311815
CRYPTO:VIAOUSD,VIA,Octavia AI,0.035028,7.099614749587224,306494.99999999994
CRYPTO:VICTUSD,VIC,Viction,0.26814,-0.5742867728788426,32437341.555936
CRYPTO:VICEUSD,VICE,VICE Token,0.023331,7.55260346509359,14407394.52185466
CRYPTO:VICSUSD,VICS,RoboFi,0.027499,-0.02181421559717335,16499400
CRYPTO:VIDTDUSD,VIDT,VIDT DAO,0.0011992,0.976759851801959,1055020.5293696001
CRYPTO:VINEUSD,VINE,Vine Coin,0.068171,18.984535902537786,68170598.06378399
CRYPTO:VINUUSD,VINU,Vita Inu,1.4329e-08,-5.430909330869749,12890330.322351532
CRYPTO:VIRTUALUSD,VIRTUAL,Virtuals Protocol,2.0671,4.101582182807614,1348984227.728212
CRYPTO:VISIONUSD,VISION,VisionGame,0.00091035,4.2461094506853545,500692.5
CRYPTO:VISTAEUSD,VISTA,Ethervista,11.218,1.6402307137707315,10564672.733224286
CRYPTO:VITEUSD,VITE,VITE,0.00016219,-18.276696581627515,180672.54524345952
CRYPTO:VLXUSD,VLX,Velas,0.0043668,-0.8739472907634063,11849151.4403864
CRYPTO:VMINTUSD,VMINT,Volumint,0.0026449,9.542188462328054,1460345.2760659
CRYPTO:VMPXUSD,VMPX,VMPX (Ordinals),0.0087446,-7.93995030951278,949873.4304
CRYPTO:VMTUSD,VMT,Vemate,0.0028059,-0.588131089459694,
CRYPTO:VNOUSD,VNO,Veno Finance,0.018679,4.7002801120448146,8863457.354166001
CRYPTO:VNTRUSD,VNTR,VentureMind AI,0.0055497,-6.435514893174611,2403003.1401168
CRYPTO:VOLRUSD,VOLR,Volare Network,0.59547,-0.47467032140528387,
CRYPTO:VOLTUSD,VOLT,Volt Inu,2.8059e-07,-1.962224554039877,15366872.509405827
CRYPTO:VOLTAUSD,VOLT,Voltage Finance,0.00010644,25.584029449242536,916065.9224762785
CRYPTO:VONUSD,VON,Vameon,4.5848e-05,-5.3098990065883225,11190342.801156135
CRYPTO:VOWUSD,VOW,Vow,0.070196,3.2096805022569073,25009800.742723998
CRYPTO:VOXELUSD,VOXEL,Voxies,0.08156,-3.2721752434265894,19550134.32923316
CRYPTO:VPTUSD,VP,Torah Network,0.0101075,13.490183752960583,67100.357025
CRYPTO:VPADUSD,VPAD,VLaunch,0.0048278,3.647566499924853,2119817.3100182
CRYPTO:VPPUSD,VPP,Virtue Poker,0.00073714,-5.384789099942288,78865.68570072
CRYPTO:VPRUSD,VPR,VaporFund,0.00049388,-1.2120242404848112,39587.22599728
CRYPTO:VPTVUSD,VPT,Veritas Protocol,0.0021719,-1.384224380502846,256570.02147231204
CRYPTO:VRUSD,VR,Victoria VR,0.0037423,-4.667959777448832,23751820.156581722
CRYPTO:VRAUSD,VRA,Verasity,0.0022269,15.990416167508723,21432481.3114542
CRYPTO:VRTUSD,VRT,Venus Reward Token,1.6989e-05,0.2714985539750883,373757.67856812
CRYPTO:VRTXUSD,VRTX,Vertex Protocol,0.042485,-2.0302226323682055,21707436.69434605
CRYPTO:VRXUSD,VRX,VEROX,6.1357,0.17142297394369996,
CRYPTO:VSCUSD,VSC,Vyvo Smart Chain,0.0040708,-5.3038057132222916,3832052.3509776
CRYPTO:VSGUSD,VSG,Vector Smart Gas,0.00045568,-3.7817521484828753,4556800
CRYPTO:VSUIUSD,VSUI,Volo Staked SUI,4.1824,2.054610673238819,140493837.34620163
CRYPTO:VSXUSD,VSX,Versus-X,0.0049993,2.0488123418496373,6241.5560598
CRYPTO:VSYSUSD,VSYS,v.systems,0.00034088,-3.5618298582623664,1160269.9148056
CRYPTO:VTRUSD,VT,VTRADING,0.0036628,12.300711307333824,769188
CRYPTO:VTUSD,VT,Virtual Tourist,0.0053797,-4.970765398950723,1276064.84
CRYPTO:VTGUSD,VTG,Victory Gem,0.00014389,3.1987377178512473,
CRYPTO:VTHOUSD,VTHO,VeThor Token,0.0027781,-0.34803200459257433,248507053.5163515
CRYPTO:VTSUSD,VTS,Veritise,0.00070506,4.88301875567059,157972.40373078
CRYPTO:VVAIFUUSD,VVAIFU,Dasha,0.0053717,1.9684889901290807,5335734.935705539
CRYPTO:VVSUSD,VVS,VVS Finance,2.5019e-06,1.6412756449319548,120916013.65301172
CRYPTO:VVVUSD,VVV,Venice Token,4.0368,-1.0297426866255863,120901562.09706566
CRYPTO:VXTUSD,VXT,Voxto Amplify,0.021069,-1.5651280134554217,3792420
CRYPTO:VXVUSD,VXV,Vectorspace AI,0.11939,11.977114987807155,5954683.161345303
CRYPTO:WUSD,W,Wormhole,0.104741,0.25857115495116484,479541768.778527
CRYPTO:W3SUSD,W3S,Web3Shot,1.865,0.8489698804953252,4902152.5
CRYPTO:WACMEUSD,WACME,Wrapped Accumulate,0.0060577,-4.440623422513877,194468.64698330357
CRYPTO:WAFFLESUSD,WAFFLES,Waffles Davincij15's Cat,0.0037498,-5.565629092374329,3354070.6429414
CRYPTO:WAGGUSD,WAG,Waggle Network,0.00032998,-0.6263928205745971,32998
CRYPTO:WAGMI2USD,WAGMI,Wagmi,0.0081051,-0.7432713736438706,11285220.2861451
CRYPTO:WAGMIGAMESUSD,WAGMIGAMES,WAGMI Games,6.4597e-06,7.035508939371346,11655589.837219842
CRYPTO:WALRUSD,WAL,Walrus,0.65631,2.2327406346339345,863321112.7187699
CRYPTO:WALKUSD,WALK,Walk Token,0.032826,-0.051761410346180876,340173.39991184307
CRYPTO:WALLETUSD,WALLET,Ambire Wallet,0.014824,-2.4024221681037368,10242905.560441388
CRYPTO:WALVUSD,WALV,Wrapped Alvey Chain,0.0036248,4.289783352993645,1159936
CRYPTO:WAMUSD,WAM,WAM,0.0013929,3.078516983645389,647392.5690156
CRYPTO:WAMPLUSD,WAMPL,Wrapped Ampleforth,5.1914,4.035506041236692,6100252.043204871
CRYPTO:WANUSD,WAN,Wanchain,0.13424,1.3667597976289407,26652746.289766993
CRYPTO:WANKOUSD,WANKO,WANKO*MANKO*RUNES,0.0061317,6.266789137103344,461410.42500000005
CRYPTO:WASUSD,WAS,Wasder,0.00039598,6.569421643297357,236433.10690687998
CRYPTO:WATCUSD,WAT,WATCoin,4.5264e-05,1.470588235294122,583411.81095024
CRYPTO:WATERWUSD,WATER,WATER,1.2569e-05,-1.28023876845743,1117244.234694369
CRYPTO:WATERFUSD,WATER,Waterfall,0.00033998,-13.2858928252608,949425.636118557
CRYPTO:WATTUSD,WATT,WATTTON,1.6769e-05,-5.808009885974259,2615.9640000000004
CRYPTO:WAVESUSD,WAVES,Waves,1.3137,-0.552611657834963,154676341.1904
CRYPTO:WAXPUSD,WAXP,WAX,0.026395,-0.10965326880174606,115650039.9939288
CRYPTO:WBCUSD,WBC,WorldBrain Coin,0.0039578,-1.111860680108944,702554.6803649637
CRYPTO:WBETHUSD,WBETH,Wrapped Beacon ETH,2747.84,3.176331449811349,6220876300.903207
CRYPTO:WBTUSD,WBT,WhiteBIT Coin,30.122,-0.22855250082809742,2608797561.108
CRYPTO:WBTCUSD,WBTC,Wrapped Bitcoin,103682.46,1.0358384512977605,13372684295.79735
CRYPTO:WBXUSD,WBX,WiBX,0.00025505,7.593334739506435,1715938.6821858
CRYPTO:WCFGUSD,WCFG,Wrapped Centrifuge,0.162,-3.5714285714285747,30982442.345790073
CRYPTO:WCOUSD,WCO,W Coin,0.00069332,-2.2501691856530535,2079960
CRYPTO:WCTWUSD,WCT,WalletConnect Token,0.48474,-3.266747819839965,90258588
CRYPTO:WDOGWUSD,WDOG,Wrapped Dog,0.00081266,-24.361504095309016,812658.73143774
CRYPTO:WEARUSD,WEAR,MetaWear,6.4037e-05,0.8424931498220434,77067.00990199
CRYPTO:WECANUSD,WECAN,Wecan Group,0.00301,5.985915492957747,2490392.1761600003
CRYPTO:WECOUSD,WECO,WECOIN,3.5307e-05,-11.739119566032556,353070
CRYPTO:WEETHUSD,WEETH,Wrapped eETH,2726.07,2.698110719734798,5966971026.430426
CRYPTO:WEFIUSD,WEFI,WeFi,0.031838,-0.056504269211464474,1333481.524216
CRYPTO:WEGLDUSD,WEGLD,Wrapped EGLD,19.176,-1.2666048810627237,5752799.999999999
CRYPTO:WELDUSD,WELD,WELD,0.00071998,0,
CRYPTO:WELFUSD,WELF,WELF,1.1387,-3.655131567814528,8463407.107900001
CRYPTO:WELLUSD,WELL,Moonwell,0.035539,4.27763616653481,118413940.544046
CRYPTO:WELL3USD,WELL,WELL3,0.00024669,-1.2252252252252418,1015397.99541
CRYPTO:WELSHUSD,WELSH,Welshcorgicoin,0.00060897,3.021434250816255,6089700
CRYPTO:WELTUSD,WELT,Fabwelt,0.00067597,-5.25504504122298,154791.54175601
CRYPTO:WEMIXUSD,WEMIX,WEMIX,0.35958,-3.0072551716697666,151358530.29398668
CRYPTO:WEN2USD,WEN,Wen,7.0786e-05,15.078333224988603,51512172.11677459
CRYPTO:WEPEUSD,WEPE,Wall Street Pepe,2.8249e-05,-8.344959605463814,5649800
CRYPTO:WESTUSD,WEST,Waves Enterprise,0.0075516,-1.550094517958411,1699110
CRYPTO:WETHUSD,WETH,WETH,2564.07,2.6036331626120424,8654550579.778137
CRYPTO:WEXOUSD,WEXO,Wexo,0.033426,-1.3662250287704123,1737082.3679999998
CRYPTO:WFIUSD,WFI,WeFi,0.44889,-1.9442927362097135,11367465.13573953
CRYPTO:WFTUSD,WFT,Windfall Token,0.015562,-13.095437538392806,283106.035994
CRYPTO:WGRTUSD,WGRT,WaykiChain Governance Coin,8.4206e-05,-2.2406427045602344,
CRYPTO:WHITERUSD,WHITE,WhiteRock,0.00055112,7.872693546812467,358228000
CRYPTO:WHY2USD,WHY,WHY,4.6298e-08,-9.052527254707627,19445160
CRYPTO:WIFUSD,WIF,dogwifhat,1.123,0.2589054548700922,1121698091.3064997
CRYPTO:WIFIUSD,WIFI,WiFi Map,0.0069887,-10.13052144280847,4504445.075099781
CRYPTO:WIKENUSD,WIKEN,Project WITH,0.0045416,-2.628532224175646,4782413.5849448
CRYPTO:WILDUSD,WILD,Wilder World,0.21209,0.5695571693008717,84290624.52003346
CRYPTO:WINXIUSD,WIN,WinX.io,6.8297e-05,-5.554940951959509,12613.904538319
CRYPTO:WINUSD,WIN,WINkLink,6.2245e-05,-1.6737987335975726,61852972.228604585
CRYPTO:WINGUSD,WING,Wing Finance,0.41203,-13.94348252887487,2060597.1967560789
CRYPTO:WINRUSD,WINR,WINR Protocol,0.0088796,-8.662213700246532,4444945.324046554
CRYPTO:WISTAUSD,WISTA,Wistaverse,0.00088046,1.4549025362032568,20708.4192
CRYPTO:WITUSD,WIT,Witnet,0.0015789,-0.4664943579398509,1266304.0444758001
CRYPTO:WITCHUSD,WITCH,Witch Token,0.076196,-1.5746302396176426,2080102.4444944798
CRYPTO:WIZARDGUSD,WIZARD,Wizard Gang,0.0015479,-22.620475904819028,1547663.1582505049
CRYPTO:WKCUSD,WKC,Wiki Cat,1.8364e-08,0.9676709918627725,10412388
CRYPTO:WLDWUSD,WLD,Worldcoin,1.2742,-0.8174386920980891,1867947723.8663738
CRYPTO:WLKNUSD,WLKN,Walken,0.00059357,14.34598343286457,828197.840075466
CRYPTO:WLTHUSD,WLTH,Common Wealth,0.0038618,-9.911012759546125,3149016.8143165982
CRYPTO:WMTXUSD,WMTX,World Mobile Token,0.18888,5.325377795126306,132739967.66375999
CRYPTO:WNCGUSD,WNCG,Nine Chronicles,0.028579,-13.781035991190763,13215623.44524885
CRYPTO:WNDRUSD,WNDR,Wonderman Nation,0.0089396,-0.921010340585403,127080.83910200001
CRYPTO:WNKUSD,WNK,The Winkyverse,0.00015843,6.037079178100542,871038.910397682
CRYPTO:WNTUSD,WNT,Wicrypt,0.016039,0.35037227053744907,419015.22131580004
CRYPTO:WNXMUSD,WNXM,Wrapped NXM,55.757,-0.5913365631233983,40995617.01197062
CRYPTO:WNZWUSD,WNZ,Winnerz,0.027199,0.3467994834901322,
CRYPTO:WNZUSD,WNZ,Winerz,5.2977e-05,4.946513470681458,46089.99
CRYPTO:WODWUSD,WOD,World of Dypians,0.082016,-1.5723270440251638,14069590.632416
CRYPTO:WOJAKUSD,WOJAK,Wojak,0.00061305,6.304728546409795,42548567.72611785
CRYPTO:WOLFLAUSD,WOLF,LANDWOLF (AVAX),3.4998e-06,-6.066546714289546,1924890
CRYPTO:WOLFLANDWUSD,WOLF,Landwolf 0x67,6.6347e-05,-0.2854267129358338,59855576.68818704
CRYPTO:WOLFLANDWOLFUSD,WOLF,LandWolf (SOL),0.00034275,3.987313094698685,3427192.793042541
CRYPTO:WOMUSD,WOM,WOM Protocol,0.023009,11.21844660194175,4440737
CRYPTO:WOMBUSD,WOM,Wombat Exchange,0.0034921,3.9950062421972605,204389.72852540002
CRYPTO:WOOUSD,WOO,WOO,0.092964,0.6527810855868603,177855919.5218125
CRYPTO:WOOF2USD,WOOF,WOOF,4.4358e-05,-23.79790761196338,798444
CRYPTO:WOOFWUSD,WOOF,WoofWork.io,4.1418e-05,-6.333695258776692,327202.2
CRYPTO:WOOPUSD,WOOP,Woonkly Power,0.00047398,3.6951147476426924,108344.41353086
CRYPTO:WORKUSD,WORK,Work X,0.0074681,1.8645824808358569,155373.8205
CRYPTO:WOZXUSD,WOZX,Efforce,0.0023289,21.398040033361138,1227645.911107371
CRYPTO:WPAYWUSD,WPAY,WPAY,0.088701,-1.9183723169908216,51570761.4
CRYPTO:WQTUSD,WQT,WorkQuest Token,2.7079e-05,-1.0993425858290697,155854.688955082
CRYPTO:WQUILUSD,WQUIL,Wrapped QUIL,0.034607,-8.2115481526669,31225390.850712977
CRYPTO:WRKXUSD,WRKX,NFT Workx,0.0069287,0.49889054863457044,439951.66390000004
CRYPTO:WRLDUSD,WRLD,NFT Worlds,0.011566,-4.68106148013846,8236040.63139
CRYPTO:WRTUSD,WRT,WingRiders Governance Token,0.026729,-0.4688372093023297,2025129.6692877
CRYPTO:WRXUSD,WRX,WazirX,0.034588,-8.995711316336461,13207665.500564026
CRYPTO:WSBWAUSD,WSB,WALL STREET BABY,4.1858e-09,2.9261335693911703,289603.23019753
CRYPTO:WSDMUSD,WSDM,Wisdomise AI,0.0035233,0.7169994572514103,1438355.5150311124
CRYPTO:WSGWUSD,WSG,Wall Street Games,0.00014813,-5.050958271905638,40792.68243233
CRYPTO:WSIUSD,WSI,WeSendit,0.0013914,-0.3509274511208162,991641.1554025292
CRYPTO:WSIENNAUSD,WSIENNA,Sienna (ERC20),0.012117,1.6441573693482092,
CRYPTO:WSMUSD,WSM,Wall Street Memes,0.00091885,12.943273308339991,1729877.9487463797
CRYPTO:WSTETHUSD,WSTETH,Lido wstETH,3086.34,2.9393224849998867,11072984368.473753
CRYPTO:WTAOUSD,WTAO,Wrapped TAO,460.15,2.8520977223451554,50881791.56532475
CRYPTO:WUFUSD,WUF,Wuffi,2.1399e-07,-0.9488983521570058,17887629.351183455
CRYPTO:WUSD2USD,WUSD,Worldwide USD,0.99995,-0.01499850014998335,8151366.551293
CRYPTO:WVTRSUSD,WVTRS,Vitreus,0.0100195,1.1866289638457008,2108002.4547075
CRYPTO:WWYUSD,WWY,WeWay,0.00025174,9.052731838254402,362576.44366384007
CRYPTO:WXUSD,WX,WX Token,0.023302,9.388789784996705,1497240.7834299176
CRYPTO:WXWUSD,WX,Weave6,0.00012262,-10.867194882605228,5885.759999999999
CRYPTO:WXMUSD,WXM,WeatherXM,0.27219,0.19878520154610158,16331400
CRYPTO:WXTWUSD,WXT,WEEX Token,0.033149,0.04532132821706234,129281099.99999999
CRYPTO:WXTUSD,WXT,Wirex Token,0.0027709,-1.9466525348878359,27709000
CRYPTO:WYNNUSD,WYNN,Anita Max Wynn,0.00040338,-5.9690356276813965,403353.46687374
CRYPTO:WZRDUSD,WZRD,Wizardia,0.00059557,-3.130997690380917,75835.8101012
CRYPTO:XEUSD,X,X empire,9.8712e-05,-5.765929034719573,68111280
CRYPTO:XRUSD,X,RUNES*X*BITCOIN,1.6789e-06,-3.411244472520532,352569
CRYPTO:XAI2USD,X,XAI,1.609e-13,-0.2542793351525646,
CRYPTO:XAGXUSD,XAGX,Silver Token,32.808,0.7428781925343729,8202000
CRYPTO:XAHUSD,XAH,Xahau,0.057597,-1.3935731283491042,34171694.078588195
CRYPTO:XAI7USD,XAI,Xai,0.096093,1.4823802489976825,137055844.7861701
CRYPTO:XARUSD,XAR,Arcana Network,0.0076746,-7.7028538442111385,3232436.7709911936
CRYPTO:XAUTUSD,XAUT,Tether Gold,3251.5,0.13488834755615292,801572786
CRYPTO:XAVAUSD,XAVA,Avalaunch,0.27599,-1.5551988585696361,4012517.87365
CRYPTO:XBAUSD,XB,XBANKING,0.18754,-1.7197986577181235,1969170.0000000002
CRYPTO:XCADUSD,XCAD,XCAD Network,0.061034,0.9143367338502967,2912957.2636832357
CRYPTO:XCHUSD,XCH,Chia,13.765,-6.309126795072481,192125111.38500002
CRYPTO:XCHNGUSD,XCHNG,Chainge,0.0072856,0.29183415010186475,3453710.4701568
CRYPTO:XCNUSD,XCN,Onyxcoin,0.01751,-0.9783407792795314,586896529.95295
CRYPTO:XCVUSD,XCV,XCarnival,0.00048298,1.447205360331032,381863.60761356
CRYPTO:XDAGUSD,XDAG,XDAG,0.0024699,-5.333846449874928,3146267.6907840003
CRYPTO:XDBUSD,XDB,XDB CHAIN,0.00038593,3.336278683696147,6637096.81474626
CRYPTO:XDCUSD,XDC,XDC Network,0.074695,-0.8350702972531691,1173326979.091476
CRYPTO:XECUSD,XEC,eCash,2.4665e-05,-0.9915298462526576,489957930.67113465
CRYPTO:XEDUSD,XED,Exeedme,0.011708,1.7025712300208478,1170800
CRYPTO:XELIUSD,XEL,XELIS,1.9099,2.4404634198669743,5501198.360816955
CRYPTO:XELSUSD,XELS,XELS,0.080486,-0.19963544831177166,1690206
CRYPTO:XEMUSD,XEM,NEM,0.019065,-0.45435554627113434,171584999.98093498
CRYPTO:XENUSD,XEN,XEN Crypto,6.1822e-08,-3.3502696787305677,11788724.061041562
CRYPTO:XEPUSD,XEP,Electra Protocol,0.00028976,7.5894846279518955,5270672.922702654
CRYPTO:XERSUSD,XERS,X Project,0.001694,-1.8658451522901631,1677060
CRYPTO:XETUSD,XET,Xfinite Entertainment Token,0.00019399,2.6728061818566817,
CRYPTO:XETAUSD,XETA,XANA,0.00084846,-0.7267101129917064,2881824.29142732
CRYPTO:XFIMUSD,XFI,CrossFi,0.11889,-1.245950660353851,6828500.500903564
CRYPTO:XHPUSD,XHP,XHYPE,0.0018571,31.234541728499742,
CRYPTO:XIUSD,XI,Xi Token,0.0023479,-7.5024995000999795,988465.9
CRYPTO:XILUSD,XIL,Project X,6.1997e-05,63.68656757425064,
CRYPTO:XINMUSD,XIN,Mixin,109.91,2.528326622342905,80234300
CRYPTO:XIONUSD,XION,XION,1.2383,0.5362801657593371,42076304.68278299
CRYPTO:XLMUSD,XLM,Stellar,0.30721,-4.638679450184622,9542491693.867458
CRYPTO:XLSUSD,XLS,ELIS,0.0043003,4.872576515059138,860060
CRYPTO:XMONUSD,XMON,XMON,429.78,0.7505042450396333,642485.7591906
CRYPTO:XMRUSD,XMR,Monero,338.76,0.7554802058237472,6249019022.409847
CRYPTO:XNAUSD,XNA,Neurai,0.00031738,-6.879915791935912,3133461.97667398
CRYPTO:XNKIUSD,XNK,Kinka,3249.95,0.3343500703894863,
CRYPTO:XNONUSD,XNO,Nano,1.0259,0.27394579786712786,136699427.8923
CRYPTO:XNOUSD,XNO,Xeno Token,8.0996e-05,-3.5945534183965058,95863.54006623199
CRYPTO:XODEXUSD,XODEX,Xodex,1.5959e-05,1.5009858169560675,108537.85774885601
CRYPTO:XOXNOUSD,XOXNO,XOXNO,0.039919,-1.9810487038491804,2172920.307965
CRYPTO:XOXOPUSD,XOXO,XO Protocol,0.0042038,-15.977608956417447,1067765.2
CRYPTO:XPHUSD,XP,Xphere,0.020899,-4.978630535600613,36007387.767263666
CRYPTO:XPEUSD,XPE,Xpense,0.027899,-0.7329656644725184,574330.264748
CRYPTO:XPETUSD,XPET,xPET tech,0.015099,9.969292294508318,251401.686879
CRYPTO:XPIUSD,XPI,XPi,0.00042898,1.586624988159515,428980
CRYPTO:XPLAUSD,XPLA,Xpla,0.040524,-4.422274110238453,32660570.357624386
CRYPTO:XPLLUSD,XPLL,ParallelChain,0.0029169,-0.3657369428493223,
CRYPTO:XPMAUSD,XPM,XPMarket,0.036273,-1.9571799307958357,8910104.653128
