symbol,name,close,change,volume,market_cap_basic
NYSE:STT/PG,STT/PG,22.2379,0.21586300135195358,29408,26752886148
OTC:STTDF,STTDF,0.0439,9.750000000000002,58131,2464203.125862069
NASDAQ:STTK,STTK,0.9479,0.8833546189868001,71577,45403688
OTC:STTO,STTO,0.0002,-98,200,5127.999999999999
OTC:STTX,STTX,0.0036,19.999999999999996,5682,429498
OTC:STVA,STVA,1e-06,-99,1900,7582
NYSE:STVN,STVN,24,6.76156583629893,685384,6549566990.000001
OTC:STWC,STWC,1e-06,0,119565,88.6176
NYSE:STWD,STWD,19.17,0.6827731092437109,2368794,6474529461
NASDAQ:STX,STX,95.71,-0.6126687435098686,2568288,20311333693
NYSE:STXD,STXD,32.35,-0.5227552275522808,5636,
NYSE:STXE,STXE,28.7344,1.2131032053539987,5259,
NYSE:STXG,STXG,41.31,-0.7805932508706515,16128,
NYSE:STXI,STXI,27.29,0.29400955531054135,2668,
NYSE:STXK,STXK,28.69,0.6666666666666712,20626,
NYSE:STXM,STXM,24.88,-0.28056112224449015,2438,
OTC:STXPF,STXPF,0.0727,-12.198067632850238,30000,3379125.8452631575
AMEX:STXS,STXS,2.13,-1.3888888888889002,326323,183136702
NYSE:STXT,STXT,20.02,-0.14962593516210043,24792,
NYSE:STXV,STXV,29.5,-0.4051316677920357,8817,
OTC:STYS,STYS,0.0001,9900.000000000002,6000,469.8
NYSE:STZ,STZ,190.07,-0.6896912064371145,1272485,33835783164
NYSE:SU,SU,34.96,2.0729927007299294,4911127,43250262362.74877
OTC:SUAC,SUAC,11,7.317073170731707,1701,120522476
AMEX:SUB,SUB,105.52,0.06638217164532308,387589,
OTC:SUBCY,SUBCY,15.825,4.050233414425667,1950,4631613493.12652
OTC:SUEZY,SUEZY,6.35,11.013986013986013,1800,2688777501.4578
NASDAQ:SUGP,SUGP,0.7695,13.111862413641031,21646,10655651
OTC:SUHJF,SUHJF,11.078,26.895761741122552,315,32101610480.32893
OTC:SUHJY,SUHJY,10.3,5.2093973442288215,39840,29868262203.2668
NYSE:SUI,SUI,125.46,1.5377144707024857,385630,16013921915
OTC:SUIC,SUIC,0.13,43233.33333333334,724,1481562.9999999998
OTC:SULZF,SULZF,178.8,2.5454557967718814,5,6041346041.069959
OTC:SUMCF,SUMCF,6.97,-3.4626038781163437,8128,2440665272.9766817
OTC:SUME,SUME,0.88,37.5,8800,32372878.000000004
OTC:SUMXF,SUMXF,2.7,-2.5270758122743624,2500,66311649.692307696
NYSE:SUN,SUN,55.32,-2.088495575221238,542282,8449740712.999999
OTC:SUND,SUND,0.4,0,5000,17225377
NASDAQ:SUNE,SUNE,1.93,-5.392156862745103,398462,6574765
OTC:SUNPF,SUNPF,0.157,-17.36842105263158,2000,13674484.347169813
NASDAQ:SUNS,SUNS,10.56,0.9560229445506657,40720,141730987
OTC:SUNWQ,SUNWQ,1e-06,0,501,57.00000000000001
OTC:SUNXF,SUNXF,0.1222,,3200,5200314.901052632
OTC:SUOPY,SUOPY,13.6,8.194112967382653,3476,2336381598.7045174
NYSE:SUP,SUP,2.87,0,71799,85393510.00000001
AMEX:SUPL,SUPL,35.32,-0.5958059985871783,5,
NASDAQ:SUPN,SUPN,31.7,0.5072923272035514,474188,1774871002.9999998
NYSE:SUPP,SUPP,60.64,-1.1895062734234918,522,
NYSE:SUPV,SUPV,15.06,3.1506849315068552,676447,1385752035.2933497
OTC:SURDF,SURDF,38.67,-2.618987660538905,206,18327222130.738045
AMEX:SURE,SURE,111.68,-0.14975748228613942,30,
NASDAQ:SURG,SURG,2.8,0.7194244604316554,115380,57152335
AMEX:SURI,SURI,13.8656,-0.7608127742110892,819,
OTC:SURRF,SURRF,0.2137,-0.1868285847734757,6000,2038634980.4413905
OTC:SURVF,SURVF,0.8469,-1.2937062937062935,2000,2575145311.1670003
AMEX:SUSA,SUSA,116.86,-0.21347451114336946,96317,
NASDAQ:SUSB,SUSB,24.89,0.12067578439260312,90923,
NASDAQ:SUSC,SUSC,22.69,0,81357,
NASDAQ:SUSL,SUSL,98.19,-0.2032726903140592,6584,
OTC:SUTI,SUTI,1e-06,0,50000,
OTC:SUTNY,SUTNY,4.91,3.586497890295357,142003,17037427920.121922
OTC:SUUFF,SUUFF,0.0838,-6.992230854605993,35125,4098622.9563636365
OTC:SUUIF,SUUIF,5.03,-0.5928853754940585,23499,1167571979.5064194
NASDAQ:SUUN,SUUN,2.03,-1.4563106796116625,91200,65901412.499999985
OTC:SUVPF,SUVPF,263.1,32.310853563416444,14,16138788583.80627
NYSE:SUZ,SUZ,8.9,-0.8908685968819607,3882432,11050642222.2684
OTC:SVAD,SVAD,0.0003,0,14444,1849827.0000000002
CBOE:SVAL,SVAL,29.6902,0.03436657681941071,7377,
OTC:SVAUF,SVAUF,2.718,-1.2856831553715442,33473,993562019.342487
OTC:SVBL,SVBL,0.1253,-3.0185758513931997,28500,5934917
OTC:SVBT,SVBT,42.75,0,100,47031156.801405974
NASDAQ:SVC,SVC,2.01,1.5151515151515054,2286924,334938638
OTC:SVCBF,SVCBF,12.74,2.4115755627009703,103,8945628556.251444
NASDAQ:SVCC,SVCC,10.1,0,25,159288603.7220844
NASDAQ:SVCCU,SVCCU,10.35,-1.428571428571432,1363,158894325
NASDAQ:SVCO,SVCO,4.395,7.720588235294105,216300,129149020
OTC:SVCTF,SVCTF,239.916,3.859740259740258,50,584561075.9295322
OTC:SVGAF,SVGAF,0.031,0,1000,1134433.0428571426
NASDAQ:SVII,SVII,11.67,0,1,115300718.56225929
OTC:SVIN,SVIN,5,4.1666666666666705,160,4687754.871794871
CBOE:SVIX,SVIX,13.23,0.45558086560364847,4657934,
OTC:SVKEF,SVKEF,16.25,4.434447300771205,1000,34335275535.32504
OTC:SVLT,SVLT,0.0059,12.918660287081346,25199,899044.9999999999
AMEX:SVM,SVM,3.84,5.4945054945054865,6164672,834879334.3048328
OTC:SVMB,SVMB,6.75,31.067961165048537,100,3748379150
OTC:SVMFF,SVMFF,0.025,-16.66666666666666,1048200,1446807.8571428573
OTC:SVMLF,SVMLF,0.42,-6.666666666666672,338559,271714236.86399996
OTC:SVNDF,SVNDF,15.315,11.951754385964911,3716,39738906588.1369
OTC:SVNDY,SVNDY,15.38,1.3041759978922434,62174,39891074295.47969
OTC:SVNLF,SVNLF,13.226,-2.0296296296296235,1096,26434577911.574276
OTC:SVNLY,SVNLY,6.46,-0.6153846153846159,80040,25777570921.472
AMEX:SVOL,SVOL,16.32,-0.427089688834657,370975,
NASDAQ:SVRA,SVRA,2.86,-11.180124223602492,1964540,494058217.99999994
NASDAQ:SVRE,SVRE,1.6765,-1.382352941176462,22205,4076368.0416
OTC:SVROF,SVROF,0.04904,-7.471698113207544,150,1735562.1853968254
OTC:SVRSF,SVRSF,0.09762,2.866174920969442,270189,49002240.27685714
AMEX:SVT,SVT,10.475,-0.47505938242280954,30343,26779358
OTC:SVTMF,SVTMF,15.5,9.9290780141844,100,19043693176.261314
OTC:SVTNF,SVTNF,0.0085,-15.841584158415834,6000,376859.96666666673
OTC:SVUHF,SVUHF,0.056,-34.11764705882353,6232,613929.68
NYSE:SVV,SVV,11.04,-3.412073490813653,560050,1738265311.0000002
OTC:SVVC,SVVC,0.065,0,521,448048.9
CBOE:SVXY,SVXY,38.77,0.28453181583033255,1159622,
OTC:SVYSF,SVYSF,38.6,2.6595744680851063,10712,4053305856.0413885
NYSE:SW,SW,41.9,0.4796163069544262,3304412,21802352772
NASDAQ:SWAG,SWAG,1.055,-0.4810866899349216,1117,19631868.999999996
AMEX:SWAN,SWAN,28.763,0.0800278357689744,8476,
NASDAQ:SWBI,SWBI,9.43,0.10615711252653702,259184,414945518
OTC:SWDBF,SWDBF,25.632,3.613873393160328,547,28744604648.417114
OTC:SWDBY,SWDBY,25.29,-0.2366863905325533,11652,28191961812.480003
OTC:SWGAF,SWGAF,168.5,-0.8823529411764706,150,8705301710.902903
OTC:SWGAY,SWGAY,8.32,-0.1200480192076805,63199,8645587655.06933
NASDAQ:SWIM,SWIM,5.99,3.275862068965524,540619,697041939.9999999
NASDAQ:SWIN,SWIN,1.78,3.4883720930232593,13808,28444399
OTC:SWISF,SWISF,0.026,13.043478260869563,8535,4423141.45
NYSE:SWK,SWK,62.67,1.3257881972514152,2867120,9695833622
NASDAQ:SWKH,SWKH,13.41,-0.371471025260035,11176,164534808.99999997
NASDAQ:SWKHL,SWKHL,25.45,-0.11773940345369363,1553,164534809
NASDAQ:SWKS,SWKS,68.21,1.3672165254866806,5017642,10240308170
OTC:SWLFF,SWLFF,0.05935,-1.0833333333333297,300,2730730.506470588
OTC:SWOBY,SWOBY,15.25,-2.866242038216556,995,10489478796.6976
OTC:SWONF,SWONF,7.5,7.158165452207463,114,1159234919.117647
OTC:SWOOF,SWOOF,60.1101,3.4805632115245344,1679,
NASDAQ:SWP,SWP,24.2402,-0.10385157467009863,9071,
OTC:SWQGF,SWQGF,490.55,4.372340425531918,3,7267145105.602172
OTC:SWRAY,SWRAY,9.1,2.1324354657687934,18460,10987315538.6266
OTC:SWRBF,SWRBF,1.39,-5.442176870748304,1000,11037053743.409851
OTC:SWRBY,SWRBY,7.14,4.999999999999998,150,10987315538.6266
OTC:SWRM,SWRM,0.0002,0,1425600,225582
OTC:SWSDF,SWSDF,973.78,-2.625894964201431,3,27760896311.566013
OTC:SWSSF,SWSSF,2.1115,0.701068294544064,2200,20096309.23224756
NASDAQ:SWTX,SWTX,46.26,0.1298701298701194,3763838,3470573152
NASDAQ:SWVL,SWVL,3.0564,-2.3514376996805075,3480,32763274
OTC:SWWI,SWWI,1e-06,-99,500,75
NYSE:SWX,SWX,75.68,-0.35549703752468204,383892,5437448546
OTC:SWYDF,SWYDF,0.0002,0,15102,
NYSE:SWZ,SWZ,6.35,0.3159557661927263,10616,82490945
OTC:SWZCF,SWZCF,664.25,3.792306009562796,25,34408491571.025734
OTC:SWZNF,SWZNF,4009.7533,-4.785176443210731,20,400975336.0753838
NYSE:SXC,SXC,8.53,-1.5011547344110945,1064336,722073797
NYSE:SXI,SXI,153.78,0.18893739005797905,57474,1856371947
OTC:SXLBF,SXLBF,40.62,0.07464948004049521,842,
OTC:SXNTF,SXNTF,0.081,3.84615384615385,500,3551997.342857143
OTC:SXOOF,SXOOF,0.0437,-10.816326530612242,47262,13377268.47166667
AMEX:SXQG,SXQG,30.6135,-0.3320798945157992,4573,
NYSE:SXT,SXT,95.64,0.3251861953215171,309753,4060783442
NASDAQ:SXTC,SXTC,1.94,-3.4825870646766095,382734,31093851.000000004
NASDAQ:SXTP,SXTP,2.39,5.752212389380547,39029,3520210
OTC:SXYAY,SXYAY,24.97,-0.12000000000000455,124608,39849068508.11516
NASDAQ:SY,SY,0.84,0.6108515989938907,33923,84804266
OTC:SYAAF,SYAAF,0.1925,-2.531645569620255,14865,200632136.83333334
OTC:SYAXF,SYAXF,0.013,5.691056910569099,91675,150062840.05555555
NASDAQ:SYBT,SYBT,75.95,0.13183915622941136,84544,2238163931.0000005
NASDAQ:SYBX,SYBX,1.12,-5.08474576271185,7018,13099643
NYSE:SYF,SYF,55.63,0.30652722683015093,3295165,21175600312
NYSE:SYF/PA,SYF/PA,17.63,-1.1771300448430542,51057,21175600312
NYSE:SYF/PB,SYF/PB,24.55,0.040749796251025115,50723,21175600312
AMEX:SYFI,SYFI,35.2,-0.2832861189801539,62151,
OTC:SYGCF,SYGCF,0.0106,53.62318840579711,15000,577221.5866666667
OTC:SYGGF,SYGGF,0.001,-88.23529411764706,116,13878685.223
OTC:SYHBF,SYHBF,0.2348,1.821335646140507,10504,48006312.20242424
OTC:SYHMY,SYHMY,2.23,-55.400000000000006,200,
OTC:SYIEF,SYIEF,116.48,-2.730688935281834,1086,16280648262.187181
OTC:SYIEY,SYIEY,29.11,1.0062456627342093,58606,16279650639.18777
OTC:SYIN,SYIN,0.0016,-13.513513513513514,207500,506395.2
NYSE:SYK,SYK,380.92,-0.4026564869528745,758785,145574253688
CBOE:SYLD,SYLD,62.57,0.2885077736816793,84735,
NASDAQ:SYM,SYM,24.75,3.3834586466165355,1219021,14592910318.000002
OTC:SYMQY,SYMQY,0.9,-31.297709923664126,100,51734672.065076
NASDAQ:SYNA,SYNA,59.83,0.06690081953503788,786561,2306174699
AMEX:SYNB,SYNB,26.9158,-0.922463042582008,1,
AMEX:SYNX,SYNX,1.95,4.838709677419347,77145,12937080
NASDAQ:SYPR,SYPR,1.62,-1.2195121951219388,6140,37232967
OTC:SYRA,SYRA,0.083,-13.089005235602091,19866,1439150.9999999998
NASDAQ:SYRE,SYRE,14.1,9.642301710730951,966718,850985238.9999999
OTC:SYRS,SYRS,0.0399,13.999999999999984,96921,1070615.0000000002
NASDAQ:SYT,SYT,1.84,-9.984834401448058,24450,49043914
NASDAQ:SYTA,SYTA,1.67,70.47774601878317,142953183,5037587.000000001
OTC:SYUP,SYUP,0.005,0,100,108025
OTC:SYVC,SYVC,0.0001,9900.000000000002,168074,2982.7000000000003
NYSE:SYY,SYY,70.75,-1.187150837988819,2401002,34296181252.000004
OTC:SYZLF,SYZLF,6.6,-2.077151335311581,4715,154371203.89438942
OTC:SZCRF,SZCRF,29.65,26.5201621506294,2650,5307632035.666303
OTC:SZGPY,SZGPY,2.444,3.122362869198305,103,1476171235.12056
AMEX:SZK,SZK,11.9602,1.106574353512046,2874,
OTC:SZKMF,SZKMF,12.4375,0,7846,24366151084.901093
OTC:SZKMY,SZKMY,49.37,-0.14158576051779992,64165,24078545281.79195
OTC:SZLMY,SZLMY,50.3825,-4.848914069877247,1516,28743926361.574554
AMEX:SZNE,SZNE,33.9085,-0.37313980990437173,3104,
OTC:SZNTF,SZNTF,0.0873,-8.825065274151434,500,776864606.904935
NASDAQ:SZZLU,SZZLU,10.03,0.049875311720688334,128250,206618000
NYSE:T,T,27.84,1.3469239170003677,29206946,200325562192
NYSE:T/PA,T/PA,20.02,-0.14962593516210043,36700,200325562192
NYSE:T/PC,T/PC,19.02,0.052603892688048444,67291,200325562192
OTC:TABCF,TABCF,0.4846,22.373737373737363,11433,1107916021.0231428
NYSE:TAC,TAC,8.66,1.7626321974148103,1323719,2579816631.058921
NASDAQ:TACHU,TACHU,10.04,0.39999999999999153,1717,277104000
OTC:TACI,TACI,0.0001,0,200,2161
AMEX:TACK,TACK,27.3689,-0.04054054054053689,15965,
NASDAQ:TACOU,TACOU,10.2,-0.09794319294810543,116028,306153000
NASDAQ:TACT,TACT,3.52,-4.347826086956525,23915,35484124
AMEX:TAFI,TAFI,24.96,0.12033694344164114,202719,
AMEX:TAFL,TAFL,24.435,0.01841959845275443,37574,
AMEX:TAFM,TAFM,24.84,-0.4009623095429087,134081,
AMEX:TAGG,TAGG,42.25,-0.3041607970003978,57823,
OTC:TAGP,TAGP,0.034725,0,10000,6566758
AMEX:TAGS,TAGS,24.6201,0.0004061738424036025,317,
CBOE:TAIL,TAIL,12.43,-0.4006410256410313,250458,
NASDAQ:TAIT,TAIT,2.16,1.408450704225364,4216,13005749
NYSE:TAK,TAK,14.36,0.6306937631394525,4353487,45974593589.60468
OTC:TAKOF,TAKOF,0.1059,-1.9444444444444486,12781,50076358.94896552
NYSE:TAL,TAL,9.42,-0.6329113924050684,5545977,5704413339
NASDAQ:TALK,TALK,3.02,-0.6578947368421059,972272,505451622
OTC:TALN,TALN,0.041,-4.87238979118329,3000,3785858
NYSE:TALO,TALO,8.1,1.1235955056179758,2606795,1445486695.0000002
AMEX:TAN,TAN,31.71,3.1890660592255142,1474271,
OTC:TANAF,TANAF,12.5,0,100,
NASDAQ:TANH,TANH,2.12,0.4786956727807004,16984,2520491
OTC:TAOIF,TAOIF,0.0601,0,39000,13583001.609411763
NASDAQ:TAOP,TAOP,0.1637,-18.839861179970242,37216626,2190975
NYSE:TAP,TAP,54.63,0.6819019535569565,3314463,10546399068
NYSE:TAP.A,TAP.A,57.84,-2.363268062120187,321,10371567152.820202
OTC:TAPP,TAPP,0.1138,-83.5072463768116,5000,2846639
CBOE:TAPR,TAPR,24.4402,0.0004091636286257705,1547,
NASDAQ:TARA,TARA,3.24,-3.8575667655786314,275357,125005238
NASDAQ:TARK,TARK,31.09,-0.8293460925039922,80337,
NASDAQ:TARS,TARS,44.76,-5.048790835808236,529651,1880557153
OTC:TARSF,TARSF,0.121,9.009009009009004,43000,5773333.133333333
NASDAQ:TASK,TASK,16.85,17.17663421418637,7548743,1520613517
NASDAQ:TATT,TATT,34.14,-1.7271157167530262,137537,373503821
OTC:TATYF,TATYF,7.75,14.814814814814813,2500,3408997531.884058
OTC:TATYY,TATYY,31.45,1.7799352750809085,1155,3418031815.2142
OTC:TAVHF,TAVHF,5.8,-1.360544217687076,400,2095156774.708048
OTC:TAVHY,TAVHY,24.4,5.902777777777776,1109,2145891357.2415304
NASDAQ:TAVI,TAVI,10.1292,0,793,161265301.6236
NASDAQ:TAVIU,TAVIU,10.29,0.7835455435847041,714,163825371.57
OTC:TAWNF,TAWNF,0.05,400,1428,219288252.84904
NASDAQ:TAX,TAX,23.6082,-0.5212393445109725,1674,
NASDAQ:TAXE,TAXE,49.475,0.09306277691233764,815,
AMEX:TAXF,TAXF,48.82,0.04098360655738346,35600,
AMEX:TAXM,TAXM,49.22,0.3365616890463447,3,
AMEX:TAXX,TAXX,50.325,0.04950288369208484,1739,
NASDAQ:TAYD,TAYD,37.03,0.21650879566981945,59303,116153035.99999999
OTC:TAYO,TAYO,0.0003,0,10700,18080.376
NYSE:TBB,TBB,22.55,-0.17706949977865935,37229,200325562192
OTC:TBBA,TBBA,5.75,-2.542372881355938,1600,15089972
NYSE:TBBB,TBBB,27.9,-1.8987341772151993,695352,3130401021
OTC:TBBC,TBBC,5.3,0.7604562737642593,600,42368035.699999996
NASDAQ:TBBK,TBBK,51.44,-1.399271612037577,248245,2402749338
OTC:TBCCF,TBCCF,58.6859,-0.05330635657013901,31847,3298844190.3321643
NASDAQ:TBCH,TBCH,10.72,8.943089430894318,1057703,215969417.99999997
OTC:TBCRF,TBCRF,5.121,1.0059171597633165,510,425091728.7278481
OTC:TBEV,TBEV,1e-06,0,217678,3971
AMEX:TBF,TBF,24.59,-0.0812677773262884,48827,
AMEX:TBFC,TBFC,26.0041,0.5723987763042364,175,
AMEX:TBFG,TBFG,26.3594,0.6779492702974268,5,
AMEX:TBG,TBG,30.94,-0.06459948320413299,38914,
NASDAQ:TBH,TBH,0.57,-2.9456836369828183,196368,6168875.159999999
NYSE:TBI,TBI,4.4,3.0444964871194564,355556,131401705
OTC:TBIIF,TBIIF,0.268,-1.325478645066271,4000,62626365.613086775
NASDAQ:TBIL,TBIL,49.89,0.04010427110487894,1868810,
OTC:TBIO,TBIO,0.0115,-90.46038987971797,3082,20422
CBOE:TBJL,TBJL,19.85,0.02670738282766612,3693,
NASDAQ:TBLA,TBLA,3.34,0,2403590,1084774010.0000002
NASDAQ:TBLD,TBLD,18.17,-0.1099505222649784,50617,
AMEX:TBLL,TBLL,105.65,0.028403711418293065,169180,
OTC:TBLT,TBLT,1.75,-9.090909090909092,236,2525477.5
AMEX:TBLU,TBLU,49.84,-0.21842235395632348,950,
NASDAQ:TBMC,TBMC,11.8401,-0.5033613445378213,42057,53269990
NYSE:TBN,TBN,21,0,30128,305272254
OTC:TBNGY,TBNGY,4.11,0,360,1867820340.46146
OTC:TBNRL,TBNRL,0.104,3.99999999999999,402275,325537243.7947
NASDAQ:TBPH,TBPH,8.98,-9.292929292929292,668123,449011932
OTC:TBPMQ,TBPMQ,1e-06,0,800,
NASDAQ:TBRG,TBRG,24.81,-0.7600000000000051,143659,370894273
OTC:TBRIF,TBRIF,0.01595,-3.039513677811553,20137,7248591.5424999995
AMEX:TBT,TBT,36.33,0.08264462809917669,122328,
OTC:TBTC,TBTC,3.95,-1.2499999999999956,27450,18326116
AMEX:TBUX,TBUX,49.67,0.1209433581939171,66396,
OTC:TBVPF,TBVPF,0.39165,3.065789473684209,4250,9842354696.647282
AMEX:TBX,TBX,28.465,0.10479968489759736,718,
OTC:TBXXF,TBXXF,0.125,4.1666666666666705,105000,25441514.285714284
NASDAQ:TC,TC,0.77,21.719886184002522,547016,2378865
AMEX:TCAF,TCAF,32.43,-0.09242144177449518,2251534,
AMEX:TCAL,TCAL,24.6906,-0.3607748184019421,21681,
OTC:TCBC,TCBC,15.5,0.1939237233354839,1400,65557993.999999985
NASDAQ:TCBI,TCBI,72.85,0.33053298443739826,241964,3344060982.9999995
NASDAQ:TCBIO,TCBIO,19.86,-0.2511300853842326,15052,3344060983
NASDAQ:TCBK,TCBK,40.27,-0.17352503718393722,76991,1324580449
OTC:TCBPY,TCBPY,0.3,-13.043478260869563,1400,7418
NASDAQ:TCBS,TCBS,15.37,-0.8387096774193599,7617,47057593.785350315
NASDAQ:TCBX,TCBX,30.97,0.6499837504062376,33035,428416954.99999994
OTC:TCCHF,TCCHF,14,36.58536585365854,100,2818584898.5027585
OTC:TCCO,TCCO,1e-06,-99,200,1.8543999999999998
OTC:TCCPY,TCCPY,4.63,2.649373683627081,24310,2392364596.566464
OTC:TCEFF,TCEFF,0.08895,2.2413793103448363,100,3231941.4588461537
OTC:TCEHY,TCEHY,63.28,-1.723870166174871,1995757,576287189171.1262
NASDAQ:TCHI,TCHI,18.77,-0.6878306878306827,11156,
AMEX:TCHP,TCHP,39.75,-0.37593984962405663,72754,
NYSE:TCI,TCI,33,5.296745373324825,1789,285097446
OTC:TCLAF,TCLAF,14.64,5.323741007194246,39358,1217059648.0350876
OTC:TCLHF,TCLHF,1.29,6.172839506172836,200,3252006456.0612845
NASDAQ:TCMD,TCMD,9.54,-1.9527235354573613,367518,221789296
OTC:TCMFF,TCMFF,0.15,-40,1000,4665927581.8012295
OTC:TCNAF,TCNAF,0.000225,22400,4450,887014.3581600001
OTC:TCNB,TCNB,6,0.16694490818029692,1600,14001959
OTC:TCNNF,TCNNF,4.352,-2.4215246636771224,162395,831569032.9557757
NASDAQ:TCOM,TCOM,61.45,-0.8391157011457092,1684518,40575590818.80059
OTC:TCOR,TCOR,0.62,1.6393442622950833,380,17526966
AMEX:TCPB,TCPB,50.265,-0.017504147289444615,7492,
NASDAQ:TCPC,TCPC,7.2,1.4084507042253596,673581,612272114.9999999
OTC:TCRI,TCRI,0.17,6.250000000000005,700,11048343.999999998
NASDAQ:TCRT,TCRT,2.85,-5.31561461794019,15729,4672635
NASDAQ:TCRX,TCRX,1.27,-7.971014492753614,244572,71870093
OTC:TCTZF,TCTZF,63.55,-1.6253869969040207,877,575783797388.547
OTC:TCVNF,TCVNF,0.467,1.7429193899782152,5000,26499488.132812496
NASDAQ:TCX,TCX,17,-2.0737327188940062,59723,187970915.99999997
OTC:TCYSF,TCYSF,31.7981,5.8877788877788895,1190,471760421.1268739
NYSE:TD,TD,63.18,0.20618556701031335,921395,110672402531.44887
NASDAQ:TDAC,TDAC,10.17,0,129,175432500
NASDAQ:TDACU,TDACU,10.26,-0.3883495145631158,2467,224770950
OTC:TDBKF,TDBKF,17.75,4.411764705882353,100,110724253550.5038
OTC:TDBOY,TDBOY,28.045,11.201427438540852,159,2616126351.3038554
NYSE:TDC,TDC,22.48,-0.7505518763796829,1164298,2149087922
OTC:TDCB,TDCB,8.9999,8.432530120481921,100,10622772.195159089
CBOE:TDEC,TDEC,20.8398,0.4816802395382893,4509,
NYSE:TDF,TDF,9.39,0,33609,238064670
NYSE:TDG,TDG,1373.49,-0.8303309049162809,276286,77144932537
OTC:TDHOF,TDHOF,21.57,4.404646660212973,2526,11058865537.720745
OTC:TDHOY,TDHOY,10.38,-1.3307984790874412,8126,10758739616.509352
NASDAQ:TDI,TDI,31.201,0.19588953114964658,154,
NASDAQ:TDIV,TDIV,77.03,0.6664924202822858,119324,
NYSE:TDOC,TDOC,7.11,0.4237288135593255,3492688,1247341229.0000002
OTC:TDRK,TDRK,0.00558,1.4545454545454584,20000,483815
OTC:TDRRF,TDRRF,0.435,1.4932337844143764,27100,102969298.33064516
NYSE:TDS,TDS,34.58,1.825677267373373,604110,3707255217
NYSE:TDS/PU,TDS/PU,21.08,0.09496676163342628,24105,3707255217
NYSE:TDS/PV,TDS/PV,18.69,-0.10689470871191648,55365,3707255217
NASDAQ:TDSB,TDSB,21.95,-0.04553734061931495,39121,
NASDAQ:TDSC,TDSC,23.5,0,73001,
OTC:TDSGF,TDSGF,0.071475,33.100558659217874,800,7134003.838235293
AMEX:TDTF,TDTF,23.85,0.041946308724838774,80755,
NASDAQ:TDTH,TDTH,0.2201,-0.3170289855072492,339229,12830847
AMEX:TDTT,TDTT,24.15,0.04142502071250211,3126508,
NASDAQ:TDUP,TDUP,6.23,-2.1978021978021927,3799791,736680127
CBOE:TDV,TDV,74.8477,0.7914085645030946,6026,
AMEX:TDVG,TDVG,40.24,0.024857071836950323,50813,
CBOE:TDVI,TDVI,23.2152,0.6293888166449897,7257,
OTC:TDVXF,TDVXF,8.51,-8.983957219251336,100,892283715.7842733
NYSE:TDW,TDW,41.45,0.7780209093119385,1274942,2050792643.0000005
OTC:TDWRF,TDWRF,2.12,-0.4694835680751074,350,77153160.81538461
NYSE:TDY,TDY,484.96,0.6245461147421913,269173,22724909150
NYSE:TE,TE,1.39,2.205882352941162,1110857,216753950.00000003
NYSE:TEAF,TEAF,11.364,0.3532320734722795,14443,153312860.4
NASDAQ:TEAM,TEAM,207.52,-0.33618288348861236,1480263,54630253841
AMEX:TEC,TEC,22.0694,-0.4218761985119222,381,
AMEX:TECB,TECB,51.17,-0.29228371005455683,25497,
NASDAQ:TECH,TECH,49.94,0.32141422257934227,3168945,7828958920
NYSE:TECK,TECK,35.73,2.938634399308545,3074554,17954125713.413857
AMEX:TECL,TECL,61.14,-0.06538084341287863,1303902,
AMEX:TECS,TECS,43.04,0.20954598370197045,433613,
NASDAQ:TECTP,TECTP,10.46,0.19157088122606658,1272,
NASDAQ:TECX,TECX,19.76,-5.994291151284481,168635,368968804.99999994
NYSE:TEF,TEF,4.98,0.20120724346077817,373185,28367432283.0345
OTC:TEFOF,TEFOF,4.7812,-10.83177918687057,512,26991698621.71135
NYSE:TEI,TEI,5.4,1.123595505617987,108185,255033360
AMEX:TEK,TEK,24.0468,-0.2174346036382895,4278,
NASDAQ:TEKX,TEKX,24.03,-1.5163934426229404,327,
NASDAQ:TEKY,TEKY,30.1308,-0.07064184584158349,902,
NYSE:TEL,TEL,152.88,0.49960557454640475,2077197,45336031712.00001
NASDAQ:TELA,TELA,1.08,9.035840484603737,171373,42719389.99999999
OTC:TELHF,TELHF,0.01325,-19.696969696969703,7222,1169941.875
OTC:TELIF,TELIF,0.185,-4.095386210471743,13000,9610937.265306123
OTC:TELNF,TELNF,15.14,0.26490066225166176,100,20716819456.276688
OTC:TELNY,TELNY,14.8,-0.6778068586000879,12650,20065372637.228924
NASDAQ:TELO,TELO,2.49,-1.1904761904761827,105442,74109055
NASDAQ:TEM,TEM,61.37,-5.903097209444958,15515705,10624143324.999998
AMEX:TEMP,TEMP,45.4963,0.44198065617127136,4579,
CBOE:TEMX,TEMX,25.5548,1.2408088235294195,5,
NYSE:TEN,TEN,17.54,2.0360674810936468,173843,528438193.9999999
NYSE:TEN/PE,TEN/PE,26.3,-0.3410382720727543,3793,528438193.99999994
NYSE:TEN/PF,TEN/PF,26.2401,0.33841141650990136,1807,528438193.99999994
NASDAQ:TENB,TENB,31.52,-1.5307716338644126,2558078,3850819560
NASDAQ:TENX,TENX,5.57,-4.29553264604811,3954,23107119
NYSE:TEO,TEO,10.49,5.215646940822462,362811,4665927581.80123
AMEX:TEQI,TEQI,40.5156,0.1869436201780451,4749,
NASDAQ:TER,TER,77.42,0.7548152004164475,2353885,12419738410
NASDAQ:TERN,TERN,3.04,1.3333333333333344,905020,265506929.00000003
